ISBN,comment,uid,username
 9787301270936,很多时候我们还是要对自己抱有同情之心，差距并非都是个人原因。,-1,山上的小华
 9787301270936,六月打卡。1.新版，新增第四部分《不平等的童年与不平等的成年》，有从10岁开始到成年的生活轨迹。想起《人生七年》2.孩子们是在宽泛而分层的社会系统里长大，协作培养与成就自然成长各有利弊。3.中产阶级、工人阶级、贫困阶级，似乎少了富人阶级，还是没必要？4.家庭生活和社会背景的影响强大而持久，10岁时，中产孩子显得老练、世故、难以感动，工人和贫困家庭孩子看起来显得年龄更小、更活泼、更童真，而十年之后，...,-1,Karl
 9787301270936,"这本书就是要做这样一个自问自答尝试，影响一个孩子今后生活质量的因素有哪些？它给的答案分布在孩子和家长、社区、学校及周边信息刺激关系等，以及他们出身就不可磨灭的阶级和种族印象。其实不用作者调查凭直觉就能想明白，难道村里老王的儿子，能和赵省长的女儿在一个水平上竞争吗？难道他们父母各自携带的社会关系不会作用在其子女身上助力吗？这就是人人生而不平等的社会现实，无非是因为美国早期没有封建社会关系约束，能...",-1,吉吉范特西
 9787510842252,不好意思我就是要打差评，通篇的学究气息，清高地令人尴尬。作者只看到了大学生成为优秀的绵羊，却看不到这种选择背后的无奈，作为一个象牙塔里的教授，我觉得作者没有这样的资格去评价。,-1,面壁者2108号
 9787510842252,大约是在这个功利实用的社会里最能引起共鸣的一类书。高度统一的价值观和职业选择，谨小慎微不敢犯错不敢坚持自我，一味追求表面的优秀而忽略内心的丰盛，以“居高临下”的姿态去施舍同情而不是尊重公正。精致的利己主义者和常春藤的绵羊，在中美两种社会下惊人的相似。身边的好多人，甚至自己都不自觉地落入书里所提及的好多现象里。已经经历过两国的所谓精英教育，而当下最大的take away大概是在生涯的选择和做公益的态...,-1,rollaround
 9787510842252,吐槽文，而且过于偏激了。,-1,[已注销]
 9787510842252,说实话，这教授还好意思做教授？写得散文不散文，学术不学术，思想不思想。居然还引用n多小说来证明自己的观点。四个章节没有头绪，主要的论点颠三倒四地重复，毫无建设性的指导。我真是服了。他文字说一人的书名就应该获奖，但他这本书，读者只需要读书名就完全够了。,-1,a la de la
 9787510842252,"二十多岁是""带着问号生活的十年""",-1,口吃老佛爷
 9787100040945,"在进行了漫长的""分析阅读""之后，我觉得本书其实只需要""检视阅读""一下就足矣了。啰嗦是一种病。",-1,马什么梅？
 9787100040945,冲着高分评价买来看，结果有逻辑无趣味。要让一本工具书有趣味似乎强人所难，但了一半就更坚定了我自己的观点：阅读应该随心，别让条条框框束缚你，没有乐趣的阅读特别没劲，最好的阅读方法就是打开一本书看十分钟，能继续就继续，不能就扔一边。不建议其他人看这本书。,-1,aaron
 9787100040945,翻译的有点儿烂,-1,小薛
 9787100040945,明明是如何做阅读理解啊。。。。。觉得这本书这么有用的人。。。是有多么不会读书。,-1,柴犬妹妹
 9787100040945,伟大的书，每一个爱读书的人都应该尽可能早的去读这本书，这样你可以少走很多弯路。我从这本书中获得最多的是“速读”技能，让我震撼的是“这本书跟你有什么关系”这个问题，这让我避免了很多无效的阅读，节省了大把的时间。,-1,我的剑会笑
 9787505746886,读起来很容易；叙事感很亲切。好像有个朋友刚好是家庭教师，刚好约了下午茶，随便聊聊天，就谈起这些事。可能是个秋天，气温快要降下来，但太阳透过玻璃照在身上，又还算暖和。所以心底不至于特别凉，也没有特别被震动。   目前读到的几个故事，即便没有亲眼见到过，也想象得出来。非常合乎逻辑，太好理解了，就在身边发生着。但是你完全没办法指摘。因为是别人家的小孩，也因为自己也一样不太懂怎么教小孩。    有点无奈，...,-1,𝛁
 9787505746886,字里行间还是“吃人的父权社会”。,-1,唐小万
 9787505746886,一个自觉与自省的家庭教师，必然会陷入“局外人/局内人”的困境，她会不断自问，我是要参与其间，还是要保持距离？晓乐正是这样的家庭教师，她对每一个受苦的生命主体，都不只是进入与离去而已，她不断徘徊于观察者与介入者、批判者与自省者之间，她的灵魂，也因而黏附了受苦者的伤痕。最后，这些故事，全都渗透她自身的灵魂。也因为渗透自身，这些故事才能打动我们。（前言第3页）~台湾专职家庭教师以9个反叛家庭的儿童成长故...,-1,韧勉
 9787505746886,"去年电视剧版甫一问世，就引起了注意，虽未同病相怜到浑身麻痹，但仅仅就剧中几位家长的言行，对于我们代人来说就仿佛昨天历历在目。
后来看的多了才发觉，不只是大陆，整个华人世界和受儒家文化影响／荼毒的东亚社会都见怪不怪的存在这样的历史性遗留问题。
就今天回家在路边买面的时候，又看到了一位小学生的妈妈唠叨自己的孩子，其措辞之苛刻居然和书中的诸多母亲高度相似。
难道我们的文化真的就只能造就出这样的父母，养出...",-1,哼哼.floweray
 9787505746886,虽然作者笔力有限，但很喜欢他传达的「让日常阅读成为砍向我们内心冰封大海的斧头」这样的理念,-1,有回声
 9787108033635,唯有周末准时醒来不用上班的时候，才能静心一口气读完一本书，阅读让人安静，唯有宁静才久远,-1,梅本村安
 9787108033635,关于母亲的款款深情、关于兄弟的惺惺相惜,-1,影志
 9787108033635,今年第一本书。画面感巨强! 想生孩子就一定要有能力给他最好的教育。（不是上多贵的学校 而是妈妈一定能言传身教）,-1,BOSS米我要
 9787108033635,读书联想：德国禁止学前教育的法令真不错。强烈支持小学入学零起点。大人别着急，孩子慢慢来。,-1,malingcat
 9787108033635,整本书不如大儿子的跋,-1,又是一年这时候
 9787020068616,有生之年，活着的时候，母子能有这样的对话，实在难得。,-1,不良生
 9787020068616,可以用来正一下现代人粉碎的三观。但是说到底还是一本让人不讨厌的鸡汤文文集：说的都是容易，做来难。,-1,Pirouette
 9787020068616,"期待得要死，读起来却怪怪的，整本蔓延着一股难以言喻的调调，哈喇火腿味……
怎么回事？
安德烈的篇章还可以（年轻人不管怎么爱炫耀也可爱？）
死都不会去看她的大江大河啥啥啥。",-1,is4dog
 9787020068616,近期见谁跟谁推荐的一本书，尤其是跟我差不多同龄的处于二十多岁刚刚「长大」的人，一定要看，一定要看，一定要看。另外，我已经决定买一本送给我妈了。,-1,lomo
 9787020068616,我实在很好奇母子之间的对话居然是关乎天下苍生关乎人生哲学关乎严肃的生活态度，难道不应该是最近没钱求打钱最近生病了最近谈女朋友了最近学习不太好之类的么？,-1,e
 9787521716658,4.5，开始不起眼，越读越发现真牛，理念与实践相结合。项目式学习的理念真是太赞了，于是准备将自己在前公司推进项目制未完成的理想转移到家里。国内将此理念运用得很好的，是九渡河小学吧，一个山村小学，践行了似乎最创新的理念。虽有感慨，也可以欣慰，所谓吾道不孤😄,-1,Kakoo
 9787521716658,本书的作者，也是美国 Summit 中学的创始人和校长，讲述了从一无所有到创办一所与现行体制不同却非常成功的学校的经历。无论中美，大的教育环境都是淘汰驱动的，是否只有虎爸鸡娃这一条路？（显然不是），是否只有学区房这一种通向快乐且充实人生的门票？（也并不是）。那么，重点应该是：如何把教育目标的优先级想清楚且落实于为人父母的养育行动，这本书给了很多的启示和指示。 ,-1,Koji
 9787521716658,看到开头那么一大堆推荐的时候其实心里是在冷笑的，但是正文看了几页就知道我错了。这一本确确实实是非常非常好的书。黛文纳女士的努力真的温暖了我的心，看到很多地方甚至都有点想哭。,-1,吴焚舟
 9787521716658,无意在领英上看到比尔盖茨在推荐这本书，本以为是口水书。但是看完之后我被感动到了。偏离的教育需要回归其本质，教会下一代人如何为自己的人生做好准备，家长强力推荐读一下。,-1,德克诺维斯基
 9787521716658,看过前半本，关于教育的书，开阔视野。以后再细看,-1,逍遥一叶
 9787563350599,"文字语气不显呆板说教,所讲的道理不管放在什么时候都是正直可用的罢, 可惜真的按这样去做的人太少了,所以才托显出这本书和作者的珍贵与真实吧.----我生平不怕呆人，也不怕聪明过度的人，只是对着没有趣味的人，要勉强同他说应酬话，真是觉得苦也。你对着有趣味的人，你并不必多谈话，只是默然相对，心领神会，便可觉得朋友中间的无上至乐。你有时大概也发生同样感想罢？",-1,Sid
 9787563350599,先生智慧加责任感的一本箴言集,-1,tttiy
 9787563350599,"喜欢，就是喜欢，淡淡的文字，写出了美的含义，
什么叫做美文，什么叫做大师？
这就是标准！
对于下一代的关注，才是大师需要做的事情，这是评论一个人是否是大师的标准之一",-1,阅微草堂
 9787563350599,兴味要在青年时设法培养，过了正常时节，便会萎谢。凡人都越老越麻木，你现在已比不上三五岁的小孩子那样好奇、兴味淋漓。读书习惯也是这样。,-1,戴蒙德
 9787563350599,孟实先生甘为青年人的良师益友，又不至做小伏低，苦口婆心，只是平和地尊重青年人选择的自由，和言劝诫，为人须以脚踏实地培养判断力和修养，为学须以博广才能精专，最以空疏虚伪不齿，崇尚真情实意，期待学术思想“流布人间”“雅俗共赏”，道理都很简明，想来社会上流弊诸多，竟是历史积淀使然，因此许多文字今而读来依旧精辟，绝不过时。先生不言中庸，不尚空谈，不至迂腐，不碍雅兴，这不是仅依一家之言，誓死捍守能成的境界，...,-1,我不是西蒙周
 9787111636885,父母对孩子的教育应该从台前退到幕后。,-1,W.P.K2
 9787111636885,樊登读书听的，是很好的鼓励孩子或者自我疗愈的著作。“你是自己的主人，你头上长着自己的小脑瓜呀，我相信你有能力把自己的生活安排好。“,-1,陈赛
 9787111636885,年度育儿好书，不仅仅适合养育孩子的父母看，也适合自己看。对人生的掌控感对任何人来说都非常重要的。而我们现在的育儿更多的是父母掌控孩子的一切，里面有一段话，打印贴床头每天默念三遍：要想教给孩子这样的观念，首先你自己要相信它们：“这事你说了算，我相信你有能力对自己的生活做出明智的决定，就算不那么明智，你也能从错误中吸取教训。”很关键的一点是，你不能光跟孩子这么讲，你还要真正地实践你说的话。有时你会觉得...,-1,密斯陈
 9787111636885,当孩子的顾问，不要当孩子的管家和仆人。最好的成长是自我成长，最好的控制是自我控制。,-1,林恩
 9787111636885,父母也在成长也需要自省是否有一个独立人格 面对困难伸缩自如，面对恐惧接纳化解，面对批判系统是否包容...这等等的问题先自洽 再谈能否对孩子进行贯彻和影响。那么书中所建议的点滴会真的很有用。对孩子来说，你只是个顾问且无条件给予爱的人。给予平等的对话和建议，他自然会循序渐进的进入自驱模式。,-1,猪舀的彩虹桥
 9787807246176,育孩的根，还是传统价值观的转变，需要很久的时间。工具和技巧都是通往转变的拐杖，需要跌跌撞撞的慢慢走，会摔倒，是正常的。根改变了，才能扔掉拐杖。,-1,弓箭
 9787807246176,阿德勒和德雷克斯很重要 ~,-1,文明与疯癫
 9787807246176,结构不是太清晰，翻译也不大舒服，感觉读起来费劲。,-1,ZÉLIA
 9787807246176,有独特的角度和新颖的提法，但本质还是经典和老套的，而且与其他类似的国外书籍一样啰嗦。,-1,halleybachelor
 9787807246176,感觉案例并不多 读起来 怪怪的  这些方法应该用在亲密关系相处时也是有效的,-1,小毛球
 9787508660455,童年很关键,-1,引子
 9787508660455,有使命感的人，都是自带鸡血，燃尽为止。,-1,Shu
 9787508660455,我不知道Musk在中国能否复制，这种给员工的高压管理模式在如今浮躁的互联网行业是否有员工能忍受得了，不过也许只有这样每周九十个小时甚至更久的工作，这样的信仰才能把事情做到极致。如果能有机会去这样拼搏一次，也许会是非常美妙的生命体验。,-1,飞林沙
 9787508660455,人生四分，笔法三分。基本上没有深入马斯克的内心，描述的各种事情都有非常强烈的旁观感，这么澎湃的人生体验变得寡淡。完全能融入正文的那么多批注被放在文后，鸡肋。,-1,白堤
 9787508660455,读完确信马斯克是一个严重的中二病患者，中二是否可以改变世界不知道，但确实可以让自己的人生激情澎湃。,-1,草威
 9787115514226,博客体例，是作者在Google黑板报上博文修订增补出的文集。IT老司机的一家之言，行业话题公司故事会，圈内必备谈资秘籍。创始人八卦，大公司间的商战与兴衰沉浮，科技新星光速崛起，创造天文数字般的财富。旁征博引，纵论豪杰，指点江山，大开大阖。再加上吴军的履历，想不成意见领袖都难。这本书说不好呢，写得通俗易懂，故事讲得不错；说好呢，看完之后也没什么收获。内容没有体系，形散而神更散。分析论证停留在经验层面...,-1,躺倒斋主人
 9787115514226,《浪潮之巅》里描述的to B企业有：IBM、仙童、英特尔、甲骨文、思科、Sun、Novell、3M、GE；to C企业有：苹果、雅虎、网景、RealNetworks、Google、Facebook、特斯拉；to C&B企业有：AT&T、微软、惠普、摩托罗拉、诺基亚。可以看到在IT发展史上to C和to B还是平分秋色的。第四版差异化的信息不多，主要是把《硅谷之谜》合并进来了。,-1,Welf
 9787115514226,可以作为世界IT故事阅读,-1,hero419
 9787115514226,".edu邮箱
———
当一个公司没有人对它有控制时，它的长期发展就会有问题。
凡是和微软合作的公司，最后都没有好结果。
就如同一个国家，它的体制决定了它的发展。
在这次双雄会上，乔布斯犯下的错误有两方面，首先，他自己没有意识到操作系统在今后整个微机工业中的重要性，否则他不会过早地给别人看他还没上市的设计；第二，也是更重要的，他给谁看都可以，就是不该给盖茨这个人看。
总之，盖茨做的每一件事，都是针对...",-1,#surprising#
 9787115514226,阅读过程是从身到心的愉悦。智慧浓度太高。充满了对时代，产业，人类文明的洞察。仿佛是触碰到世界本质的人。文笔那么精彩。是每个信息时代智能时代生活的居民必看的修养手册。是一本不看机会成本极大的书。,-1,雨柏舟
 9787521720839,要不到资源，目标对不齐，搞不定和老板的信任。连Kevin systrom 都会碰到这种问题，我们就不需要太为难自己了。,-1,Lin
 9787521720839,译文质量很高，推荐互联网从业者阅读。,-1,面团
 9787521720839,做了笔记 https://bit.ly/3n1HC8C,-1,brant
 9787521720839,Instagram的两段成长史：收购前与被收购后。但通过这本书同样也可以了解Facebook/Instagram/Twitter/WhatsApp/Snapchat等社交软件背后的文化调性与核心理念。WhatsApp和Instagram被Facebook先后收购，尔后各自的创始人却都因为产品理念与Facebook的商业发展产生冲突从而选择离职，这些创始人对隐私、简洁、美感、社区氛围的坚持与追求，让...,-1,T儿
 9787521720839,一个初心只想做艺术分享的社媒，最终成为大众文化生活的一部分，并且反过来影响了现代日常生活与现代文化。滤镜下视觉审美的畸形，攀比与装，网红与营销，名人的介入，科技与隐私……讽刺的是两位创始人最终都离职了，而收购者扎克伯格和FB，在这本书里像是让IG发展成恶魔的主因。现代文明催生了这一切，还是这些科技巨头塑造了这个文明？,-1,哈泽维尔
 9787508649719,其实我挺佩服作者的，一句话就能说完的事儿硬是扯了一本书出来……,-1,丁丁虫
 9787508649719,再读翻译版。创业本来就是小众的事情，创业的书也是小众的书，注定只能对一小撮人有启发。前半本是值得创业者一读的。,-1,彭萦
 9787508649719,失望。盛名之下其实难副。“畅销书”。,-1,cookie.z
 9787508649719,这书怎么火起来的？书籍这事以后就和名人撇开关系吧，徐小平，扎克伯格，这钱可以不赚的。有时候发现读点“正经书”还不如一本无用的小说实在。,-1,[已注销]
 9787508649719,大概已经是这种氛围了：你不看这书都不好意思去见投资人。书的内容当然是不错了，不过YC的系列创业公开课比这个讲得细，讲得好。,-1,cys.tony
 9787510895401,能量与文明之间，有着一个“人”的变量。对于能量，我们即熟悉又陌生，可它其实如同氧气一般，无处不在，但我们甚少了解它。读完这本书，我对于“能量”的认知有了很大的改变，甚至加深了我对世界、人类、文明的认识。把我之前对“能量”的琐碎认知，如同磁铁一般，形成了一个整体。,-1,蒋媛媛
 9787510895401,以“能量”为切入点梳理历史，本质还是“生产力决定生产关系”，是靠得住的历史唯物主义，脉络清晰，史料丰富，完全get到这本书，对知识面还是有不小的要求的,-1,扭腰客
 9787510895401,不难理解的一本书，以能量的使用为视角，把人类文明史重新说了一遍。人类对能量使用范围的扩大和效率的提高，就是文明演进的过程。书的特色主要是作者搞了一套衡量能量的指标体系，用了大量图表，案例也不少，仿佛建立了一个“能量学”学科，由此，我们对人类未来的发展理应保持乐观。,-1,danyboy
 9787510895401,这一次，作者以全新的视角来思考文明发展的进程——他深入而广泛地解释了人类将能量转化为热，光和运动的能力的创新如何成为过去一万年来我们文化和经济进步的推动力——实质上它是对人类历史上主要的能源使用和相关技术创新的一次相对完整的重新叙述，而这一切你或许并不会在典型的历史书上看到，甚至会有些枯燥，可它里面却包含了更广博的天地。,-1,伲凹
 9787510895401,许多历史发展都是一系列以有限的特定形式使用某种能量产生的结果。对不同初级能量的依赖给日常工作和休闲活动留下了不同的印记。用重锄头打碎石块、移栽掉落的种子、用手拔或用镰刀砍切植物根茎、用稻草烧火做饭、手工捣碎谷物（在19世纪末的中国农村仍然很常见）塑造的世界与使用强壮马匹组成的马队牵拉弯曲板犁、机械播种机和收割机塑造的世界是截然不同的，与使用薪材的大型炉灶、蒸汽动力面粉磨坊（常见于19世纪末的美国）...,-1,陆钓雪等待瑶宝
 9787513344302,培养数学思维，帮助我们做出正确决策,-1,云海
 9787513344302,看过烧掉数学，如果能够用自己的话，把数学阐述一遍，那一定需要热爱，虽然丧失了严谨，但特别能让人理解。,-1,BOLIANGMA
 9787513344302,"作为一个数学渣渣，十多年前考大学的时候真的就如吴军在书里写的，“只要不用学数学，啥专业都行！”谁知道十多年后我居然津津有味地啃起了这本讲数学通识的大部头！那些以前让我望而生畏的数学名词和概念、定理，在吴军的笔下变得通俗而有趣，原来真的不是我不喜欢数学或是我学不还数学，而是我以前接受的关于数学的教学方法有问题！幸好，现在补这堂通识课，为时未晚。五星推荐！",-1,十七呀
 9787513344302,对于普通人来说，联系实际的数学才是好数学，这本说就做到了这点。,-1,i张原
 9787513344302,50讲,-1,一沿
 9787521722574,吴军的文笔还是一如既往的舒服啊。“信息”“能量”是两个关键的字眼。利用信息其实就是通过信息来换取能量，使得人类在完成同样的经济活动和社会生活时，能够节省能量和物质。,-1,路过蜻蜓
 9787521722574,"2021年读完的第一本书，之前通勤路上听完了吴军老师的《信息论40讲》，有部分内容重叠但还是值得读一遍。

本书核心思想就是，信息技术发展过程就是用更少的能量处理、传输和存储很多的信息的过程。
",-1,爸爸
 9787521722574,简述信息技术发展,-1,昵称是什么
 9787521722574,通信与信息技术发展史，快速翻翻了解下各种奇闻异事还不错。干货倒是没有啥。不过了解了蜂窝网络这个名字的来历，还真是挺有趣儿的,-1,lix7
 9787521722574,"吴老师许久未出新书,自然是立即入手,每天上班往返的路上读一读。大概是我读吴的书读的太多了,所以这本书与他之前作品的重合度是不小的,只不过是以信息为主线,重新梳理一下第二次工业革命以来信息技术的发展历程。本书的出发点和立意是极好的,但如果没有像作者这般的资深的科技研发及投资背景。要想把这种methodology应用到实际工作生活中还有较大的距离。同时自己作为一个互联网从业者,也对上世纪中叶的哪段计算...",-1,Esfog
 9787559629418,时代等待英雄，时代选择英雄，时代包装英雄，哪怕本不是英雄。眼看他起高楼，眼看他宴宾客，眼看他楼塌了。仔细想一想 这和南海公司股票 荷兰郁金香泡沫一样 是一个无法自行停下的狂热泡沫。太阳底下无新事。在面临挑战时，冷静理智地思考和判断也许真的没那么容易，美好的景远，科技光环和霍姆斯的个人魅力将希洛里斯变为宗教，一旦高楼已起，有的是人拼命维持其不但，一旦大厦将倾，也从不缺人上前一推。最值得敬佩的是抵御重...,-1,李子鲤|Lilith
 9787559629418,"一切的狂妄自大都来自于读书太少——千万不要相信那些半途辍学的人。
现代科学的发展对于创新的要求已经不在局限于common sense，扎实的学术训练和高水平的科学素养更重要。",-1,Ivy Huang
 9787559629418,读到1/3的时候我觉得匪夷所思，但读到一半的时候我突然发现我对这个故事并不陌生，因为自从我进入这个行业，类似的谎言从未从我身旁消失，我自己也是其中的一部分。过度承诺的PPT，精心筛选的数据，一再简化的poc，无数不了了之的项目，真实就像一滴血液，被一再稀释，最终变成一篇面目全非的报告。医疗行业的容错率要比其他行业低上千万倍，即使如此，在资本的空中花园依然可以开出如此巨大的假象之花，更不用说那些本身...,-1,钱满
 9787559629418,头晕目眩，不知所云的垃圾翻译。这翻译狗逼怎么还有脸待在豆瓣？,-1,杨多荤
 9787559629418,"相较于《坏血》，我更倾心于《滴血成金》这个译名。坏血坏的是伊丽莎白和桑尼的良心，滴血成金成的是硅谷投资人金钱的泡影。
拆东墙补西墙，空手套白狼在任何一种行业里都是不可行的。更别说希拉洛斯是一家生物科技公司……
好在良知战胜了利益，每一个有勇气揭发这件事的人，都是英雄。
以及……投资不能只凭感觉……外行人也别瞎看热闹。什么事情一旦有身居高位者乱站队……条理清晰的事也能混成一团乱麻……好比当年气功热一...",-1,透明瞳
 9787508663814,相比浪潮之巅，确实水分多了很多。全书缺少了一些核心的理念。,-1,ehoc
 9787508663814,吴军的书，罗辑思维的推荐，让我有了不能不买的理由，第一时间入手，第一时间阅读; 把人引进门的一本书，想想自己到底能不能成为那2%？,-1,yaodighost
 9787508663814,像论文一样清晰，顺手把他出的书全买了。,-1,行僧
 9787508663814,太水了，没有新的观点，深度又不够。,-1,利剑UP
 9787508663814,一般,-1,lifeibone
 9787550257610,以轻松有趣的笔触带你从不同的尺度了解这个世界的结构，你会发现水泥不再粗鄙，玻璃不再隐形，这世界上存在着二维的石墨烯和像空气一样轻的气凝胶这般魔幻的物质。而每一次折纸和写字时，每一次光照和融化，微观世界都在发生着不亚于爱情的浪漫而动人的故事。,-1,发条饺子
 9787550257610,意犹未尽，材料科学真是个迷人的领域。物理学在理论探索上已经做的足够多，而在材料科学领域人类还有漫长的道路要走，但光看我们已经获得的结果就已经让人目眩神迷了。人类想要点燃神火走上神座，材料科学的突破必不可少。不太满意的是关于纸那一章抒情太多，料太少，而陶瓷那章明显没有提到最新的陶瓷材料，以及还有很多很多有趣的材料种类没有被提到。,-1,贾里
 9787550257610,题材好，内容略浅显。,-1,陈朝
 9787550257610,天呐，世界也太迷人了吧,-1,沈入忘🌟
 9787550257610,实在是一本很无聊的书,-1,Frankel
 9787521701425,作为一本自然科技发展史，配合大历史类读物，是很有价值的。然而这本书有三个巨大缺陷：一是信息和能量这两个本书核心线索，是维纳的控制论引出并予以清晰阐释的，本书完全低估了维纳在这方面的巨大作用，着墨甚少；二是自然科学里不涉及博弈，而智能体之间涉及博弈，这也是维纳理论里阐述的，本书完全忽略了博弈的重要性；三是从控制论可以看到人工智能替代脑力劳动将给人类带来巨大变化，本书则对人工智能的作用认识不足。,-1,Adrian
 9787521701425,吴老师写书确实太快了。一年出几本吧。,-1,小崔
 9787521701425,复习了一遍高中历史？虽说是科普作品但要读出点东西来还真得有很深的积淀。,-1,江湖骗子
 9787521701425,很多重复,-1,Frankel
 9787521701425,吴军的这本《全球科技通史》，以“能量”和“信息”两条线串起了全球的科技文明发展史，以及他之前的《文明之光》《大学之路》《浪潮之巅》等作品。娓娓道来，通俗但不失厚实。通读之后感受到了弥补通识教育缺憾的畅快。其实在王侯将相的历史之外，科技变迁对于人类文明而言，要重要的多。活的越久越发现通识教育的缺乏对人的世界观影响有多么巨大，所以这样的书不是太多而且是太少了啊。,-1,十一月的雨
 9787121272394,读晚一年，已经被内容贩子们剧透干净，没有任何新奇感了,-1,Sol
 9787121272394,《必然》凯文·凯利的三部曲·展望未来还是很启发人深思的。形成 知化 流动 屏读 使用 共享 过滤 重混 互动 追踪 提问 开始。现在看来这12种必然，依然在现在发挥着作用，必然的前进，必然的作用，必然的自己，靠着自己的必然改变着世界。很引人深思。,-1,游荡在荒野的死
 9787121272394,使用权将大于所有权，这是一条发展趋势，另外，信息的大量涌入让注意力成为价值，而我的问题是如果人人被大量分散的信息吸引了注意力，那对个人成长百害而无一利，面对不可抗的发展趋势，我们应如何应对？最后一点很有道理，能够复制的东西趋于免费，未来的商机在于体验式服务。,-1,芒果有时说再见
 9787121272394,每个想早点知道未来在哪里的人都该读。,-1,光玥
 9787121272394,相比当年的《失控》，这本书预见的趋势少了几分惊艳，已可初见轮廓。,-1,Asura
 9787115331809,信息决定人类行为和认知。我大电信专业最好入学就人手一本，绝对普及本专业历史知识绝佳读本，没准也能唤起一些同学对本专业的兴趣。挺喜欢其中一个小段子，说英国数学家哈代坐一辆车牌号为1729的出租车去看朋友拉马努金，他说1729这个数字相当无趣，拉马努金却说，恰恰相反，1729是能用两种方式写成立方数之和的最小数。然后另一个数学家利特尔伍德说：每个正整数都是拉马努金的朋友。哈哈，喜欢科学家们的这种吐槽。,-1,苏南
 9787115331809,这恐怕是迄今为止最为迷人的科普著作了。它不像《时间简史》那样局限于一类学科，也不像《失控》那样充满了可意会却难言传的遐想。它从远古文字开始梳理人类对信息的认知过程，最终将跨学科的信息理论的前世今生生动而浅显地展现给读者，而随处散落的美文警句，则用对bit的哲思，把宇宙、自然、人文与科学之间的间隙密致填充，俨然树立起一座新的哲学体系的高塔。翻译和校对更是近年来少有的高质量。一定要收藏！,-1,旧居
 9787115331809,读完全书我觉得最有意思的是前面鼓语的部分，怎么能这么有趣！！,-1,小油飞
 9787115331809,1、信息的历史：编码、文字、词典、差分机、电报、信号塔、摩斯电码、继电器、电话、分析机、通用计算机、巴贝奇、ada lovelace、万内瓦尔·布什；2、信息的理论：香农、图灵、信息论、信息量、bit、信息熵、比特存储容量、《通信的数学理论》、维纳、控制论、无序vs有序、认知心理学、信息转向、认知革命、再编码、编码理论、熵、克劳修斯、热力学定律、开尔文男爵、宇宙热寂说、H·G·威尔斯、麦克斯韦之妖...,-1,howie.serious
 9787115331809,"这本书将「宇宙即是信息，信息即是宇宙」作为切入点，叙事宏大地描摹了世界在信息论这一纬度上的历史变迁。从巴贝奇先知似的直觉与研究到香农确定信息论，图灵完成思想实验，整个世界被信息重新赋予意义。
考虑到我们大多数人最后一次严肃而成体系地学习还要追溯到高中时期的经典物理与基础数学，现今这个世界其实对我们而言相当陌生，甚至违背「经验」。
但不同于量子物理等前沿科学，诸如因特网等又已经实实在在深入每个人的日...",-1,aJ
 9787121402869,"专题板块中，《看不见的共生》一文，《城市里的共生》整个一部分（三篇文章），《虚构的关系》一文比较有意思。因为看过《病毒星球》英文版，所以卡尔齐默那篇文章跳过了。

遗产板块中，喜欢弗里曼·戴森自己的那篇文章很有意思。

缓读板块关于图像小说那篇文章也很喜欢。",-1,郝海龙
 9787121402869,复刊第一期，谢谢读者作者亲朋好友的爱。后面六七八九十期都不会鸽的，还有八百个嗷嗷待做的选题。,-1,不知知
 9787121402869,内容深度和广度并存！虽然这一期后面几篇相对比较散，但是从生物到科技与人类共生的线特别清晰！期待下一期！,-1,淮钦
 9787121402869,老读者表示，终究是错付了。与新媒体阅读甚至是知识消费竞争的纸刊，还是得利用好平面印刷的优势做出点不可替代的内容才行呀。,-1,吴慢慢
 9787121402869,离线纸书制作得太好了。每件都是艺术品。最高水平。最高。 ,-1,林峰
 9787115001429,感触很多，特别适合文科生的科技史普及读物，等某人看完了再来写书评,-1,乞力马扎罗的雪
 9787115001429,关于文明的通史。从这个角度串起来讲，挺有意思。,-1,猪头小队长
 9787115001429,吴军够牛的，这哥们貌似专职作家了，特别推荐这本“杂”史，讲历史好的有的是，能说这么杂的，也就吴军博士了,-1,胡小娥
 9787115001429,吴军老师真厉害啊,-1,wuy
 9787115001429,不得不佩服吴军的博学和见识，能够驾驭如此宏大的主题，而又写得引人入胜，妙趣横生，精彩纷呈。全书分为四册，历史跨度从史前到现代，通过各个时期文明的典型人物和发明，由点及面，串联成一副人类群星闪耀的文明之光——垄耕种植法，罗马法，瓷器，文艺复兴，大航海时代，牛顿的科学时代，电的发现，原子能，古典音乐，近现代绘画，计算机与互联网，华尔街，硅谷，希格斯玻色子，一点点抽丝剥茧，娓娓道来，让人手不释卷，极大地...,-1,小黄鸡
 9787567599017,控制论尝试在中心化和去中心化之间寻找平衡，通过“欣快痛觉量表”调节至稳《控》对于智利Cybersyn这一失败的乌托邦项目进行媒介考古，起源于两个人的意识形态对话——阿连德时代民主社会主义国有化乌托邦以及斯塔福·比尔的“自由机器”构想，暗示着技术与意识形态之间的关联，技术至上/实用主义的冲突，以及在从研发到宣发不同过程之中描述方式的改变。与此同时，Cybersyn本身也并非技术中立，暗含着“绅士俱乐...,-1,冬寂網路
 9787567599017,宛如平行宇宙一般的奇幻历史！,-1,全都是风
